,Title,Year,Certificate,Rating,Metascore,Votes,Gross,Movie_time_min,History,Biography,Horror,Adventure,Animation,Sport,Thriller,Drama,Western,Action,Mystery,Music,Romance,Film-Noir,War,Comedy,Family,Musical,Sci-Fi,Fantasy,Crime
4496,19,1999,PG-13,6.6,,62521,26494611.0,112,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4497,15,1998,PG,6.6,64.0,128349,66308518.0,128,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4498,27,1997,PG,6.6,,31705,13801755.0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4499,72,1996,R,6.6,,52447,20109115.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4500,48,1995,PG-13,6.6,,30592,36474193.0,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4501,11,1995,PG-13,6.6,,48680,38896854.0,111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4502,13,1994,PG-13,6.6,67.0,48112,20982557.0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4503,20,1993,PG-13,6.6,64.0,87773,38911970.0,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4504,16,1992,PG,6.6,,63508,50752337.0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4505,17,1992,PG-13,6.6,,111996,58422650.0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4506,15,1989,PG,6.6,,190794,112494738.0,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4507,18,1988,PG,6.6,,43881,41455230.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4508,23,1987,R,6.6,67.0,66221,63766510.0,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4509,7,1987,PG,6.6,73.0,42990,40050884.0,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4510,16,1986,PG-13,6.6,62.0,99346,174635000.0,97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4511,13,1985,PG-13,6.6,,84340,23834048.0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4512,20,1984,R,6.6,,51591,40900000.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4513,5,1982,PG,6.6,,42457,57059003.0,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4514,12,2020,R,6.5,73.0,28028,,96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4515,14,2019,PG-13,6.5,,60974,,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4516,47,2020,PG-13,6.5,,86327,,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4517,23,2019,PG-13,6.5,,37673,,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4518,10,2019,R,6.5,70.0,34326,15499454.0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4519,9,2018,TV-14,6.5,62.0,47124,,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4520,25,2019,PG,6.5,,56855,158874395.0,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4521,16,2016,R,6.5,67.0,34432,20369.0,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4522,18,2020,PG,6.5,,106873,148974665.0,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4523,26,2015,R,6.5,64.0,42251,814775.0,101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4524,16,2016,PG-13,6.5,,266656,65075540.0,129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4525,11,2013,R,6.5,,91726,102003019.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4526,22,2014,PG-13,6.5,,66411,10506939.0,97,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4527,3,2018,R,6.5,,124714,54547470.0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4528,13,2014,R,6.5,,317409,6105175.0,112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4529,23,2016,PG,6.5,61.0,191697,368384330.0,87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4530,7,2014,R,6.5,,30539,,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4531,7,2013,R,6.5,66.0,234450,24477704.0,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4532,10,2012,Not Rated,6.5,69.0,27884,35722.0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4533,10,2013,R,6.5,68.0,48976,200268.0,93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4534,6,2016,PG,6.5,,76500,153707064.0,92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4535,26,2012,PG,6.5,,199475,161321843.0,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4536,8,2015,PG-13,6.5,,89053,34017854.0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4537,10,2013,R,6.5,,262671,28795985.0,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4538,35,2011,PG,6.5,,28585,52698535.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4539,21,2011,R,6.5,63.0,352389,55802754.0,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4540,16,2012,PG-13,6.5,,45593,91547205.0,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4541,23,2011,R,6.5,,63064,4244155.0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4542,5,2013,R,6.5,,81037,164480.0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4543,20,2016,R,6.5,,72341,24252420.0,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4544,20,2011,R,6.5,,478839,254464305.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4545,13,2012,R,6.5,,54614,3301046.0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4546,29,2016,PG-13,6.5,,213458,128344089.0,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4547,8,2010,R,6.5,,333126,100539043.0,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4548,16,2009,R,6.5,,89449,112735375.0,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4549,9,2010,PG,6.5,,100388,25918920.0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4550,9,2008,R,6.5,,86060,8402485.0,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4551,13,2010,PG-13,6.5,,77025,31011732.0,107,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4552,7,2014,PG-13,6.5,,125862,46294610.0,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4553,18,2010,PG-13,6.5,,127385,53374681.0,114,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4554,26,2008,R,6.5,,175232,31457946.0,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4555,17,2010,PG,6.5,,96443,53032453.0,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4556,16,2007,PG-13,6.5,,100608,50572589.0,104,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4557,9,2006,R,6.5,62.0,37909,136432.0,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4558,7,2006,R,6.5,69.0,78952,7774730.0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4559,9,2008,PG-13,6.5,,210729,130319208.0,110,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4560,12,2006,PG-13,6.5,,30335,38360195.0,112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4561,37,2005,PG,6.5,66.0,58011,39008741.0,119,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4562,8,2005,R,6.5,,53286,11294832.0,112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4563,15,2005,R,6.5,61.0,79103,12482775.0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4564,16,2005,PG-13,6.5,,468186,186336279.0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4565,12,2001,R,6.5,,38425,92770.0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4566,7,2001,PG-13,6.5,,67014,41575141.0,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4567,24,2001,PG-13,6.5,,28083,30165536.0,132,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4568,9,2001,PG-13,6.5,61.0,254560,45172250.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4569,6,2000,Not Rated,6.5,,54114,729844.0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4570,13,1999,R,6.5,,44136,52885587.0,106,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4571,11,1998,R,6.5,,59469,6940185.0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4572,17,1998,PG-13,6.5,,48500,25339117.0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4573,4,1998,PG,6.5,72.0,150543,90757863.0,83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4574,9,1997,PG,6.5,,54966,61917389.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4575,4,1997,PG-13,6.5,,101299,45319423.0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4576,9,1996,PG,6.5,,189603,90463534.0,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4577,12,1996,PG,6.5,,45130,46151454.0,108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4578,16,1994,PG,6.5,,104085,144833357.0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4579,34,1994,PG-13,6.5,63.0,101046,51132598.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4580,28,1993,PG-13,6.5,,36505,11585483.0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4581,5,1991,PG,6.5,,31001,23562716.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4582,19,1991,PG,6.5,,72505,89325780.0,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4583,8,1990,PG-13,6.5,63.0,57766,8266343.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4584,24,1987,PG-13,6.5,,32482,66995879.0,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4585,20,1987,R,6.5,,114593,153665000.0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4586,9,1987,Not Rated,6.5,,45694,,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4587,13,1986,PG,6.5,,71733,39246734.0,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4588,19,1985,PG,6.5,,37547,38800000.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4589,17,1966,PG,6.5,71.0,31018,,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4590,6,2020,PG-13,6.4,,27593,,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4591,23,2019,PG,6.4,,25625,38440502.0,97,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4592,17,2018,TV-14,6.4,,45781,,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4593,5,2019,R,6.4,,49611,21360215.0,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4594,9,2016,R,6.4,63.0,44822,1798472.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4595,16,2015,R,6.4,,69229,43035725.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4596,18,2014,Not Rated,6.4,,42711,,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4597,15,2015,PG-13,6.4,63.0,149140,184296230.0,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4598,8,2014,R,6.4,81.0,26361,25277561.0,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4599,12,2013,PG-13,6.4,,77115,30664106.0,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4600,7,2015,PG,6.4,,222211,336045770.0,91,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4601,19,2014,PG,6.4,61.0,33268,51183113.0,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4602,15,2014,R,6.4,,67841,15600.0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4603,9,2015,R,6.4,,53549,25369.0,95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4604,7,2014,R,6.4,63.0,43094,440338.0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4605,35,2013,PG,6.4,,96430,119793567.0,95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4606,11,2013,R,6.4,,208320,49875291.0,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4607,18,2012,R,6.4,,27582,1059239.0,112,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4608,13,2014,R,6.4,,130665,82390774.0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4609,5,2013,PG,6.4,,90580,83028128.0,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4610,20,2012,R,6.4,,37418,141307.0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4611,12,2013,PG-13,6.4,,59355,29807260.0,113,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4612,19,2012,PG,6.4,,88203,45290318.0,105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4613,12,2012,R,6.4,,290375,59650222.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4614,17,2011,R,6.4,,86132,24814830.0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4615,10,2014,R,6.4,,55886,,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4616,15,2011,PG-13,6.4,,231007,103028109.0,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4617,8,2011,Not Rated,6.4,,32436,1098.0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4618,9,2012,PG,6.4,,104945,214030500.0,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4619,12,2011,R,6.4,64.0,103018,18298649.0,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4620,11,2009,R,6.4,,39534,1474508.0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4621,20,2010,R,6.4,63.0,167812,50287556.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4622,18,2013,R,6.4,,27985,7973.0,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4623,19,2015,R,6.4,,26335,29467855.0,104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4624,15,2009,R,6.4,,26901,68009.0,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4625,14,2009,R,6.4,,211140,88915214.0,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4626,14,2009,R,6.4,66.0,64400,33313582.0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4627,6,2020,R,6.4,67.0,44833,,102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4628,22,2009,PG-13,6.4,,135291,18439082.0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4629,5,2008,R,6.4,,32192,2926565.0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4630,27,2009,PG-13,6.4,,167031,93953653.0,129,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4631,8,2009,PG-13,6.4,,190003,64167069.0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4632,19,2009,PG,6.4,,154061,198351526.0,94,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4633,22,2010,R,6.4,,133029,31584722.0,104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4634,14,2008,PG-13,6.4,,90155,11169531.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4635,10,2008,PG-13,6.4,,228310,144130063.0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4636,19,2006,PG,6.4,,328356,250863268.0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4637,15,2014,R,6.4,,32294,13093.0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4638,37,2008,R,6.4,,68805,2778752.0,110,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4639,18,2007,G,6.4,,120723,33302167.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4640,11,2005,PG,6.4,,59240,51386611.0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4641,13,2006,R,6.4,,41415,11596143.0,104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4642,8,2006,PG-13,6.4,,28248,26870825.0,103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4643,20,2007,PG-13,6.4,,31456,11043445.0,97,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4644,15,2009,R,6.4,63.0,73435,15281286.0,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4645,16,2005,PG-13,6.4,,169853,158119460.0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4646,5,2006,PG-13,6.4,,317088,137355633.0,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4647,12,2005,PG-13,6.4,,61014,32880591.0,130,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4648,15,2004,PG-13,6.4,66.0,54524,45806659.0,109,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4649,8,2006,PG-13,6.4,,128891,36323505.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4650,19,2004,PG-13,6.4,,31843,3825351.0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4651,9,2004,PG-13,6.4,,81906,42044321.0,131,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4652,13,2005,PG-13,6.4,,69105,26838389.0,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4653,8,2006,Not Rated,6.4,64.0,32898,1985292.0,101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4654,10,2006,PG,6.4,77.0,177199,198000317.0,108,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4655,10,2002,R,6.4,,106683,21005329.0,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4656,14,2001,R,6.4,,247435,145103595.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4657,28,2003,PG-13,6.4,,222624,105813373.0,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4658,8,2001,PG-13,6.4,,112517,56618055.0,112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4659,14,2001,PG-13,6.4,,200672,96520674.0,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4660,20,2001,G,6.4,,135739,108248956.0,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4661,9,2000,R,6.4,,163619,68540777.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4662,15,2000,PG-13,6.4,,200787,182811707.0,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4663,17,2000,PG-13,6.4,,51074,37047880.0,128,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4664,9,1999,PG-13,6.4,,207667,163479795.0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4665,25,1999,PG-13,6.4,61.0,25102,16071990.0,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4666,9,1999,PG-13,6.4,71.0,68995,66384775.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4667,10,1998,PG-13,6.4,,26353,9975684.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4668,20,1997,R,6.4,,35130,4266243.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4669,8,1997,PG-13,6.4,70.0,40562,63856929.0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4670,7,1996,R,6.4,,48302,53854588.0,135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4671,20,1996,PG,6.4,,46136,105489203.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4672,13,1995,PG-13,6.4,,137434,25588750.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4673,30,1995,PG-13,6.4,,209186,108385533.0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4674,13,1994,PG,6.4,,27567,19288821.0,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4675,22,1994,PG,6.4,64.0,37938,37800323.0,101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4676,20,1993,PG,6.4,,52931,53898845.0,105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4677,16,1993,PG-13,6.4,,144661,50016394.0,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4678,10,1992,PG,6.4,,93107,139610000.0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4679,27,1991,R,6.4,,33214,24204154.0,102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4680,25,1990,PG-13,6.4,69.0,98530,41482207.0,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4681,13,1990,PG-13,6.4,67.0,66993,53208180.0,109,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4682,19,1989,PG-13,6.4,,52739,30218387.0,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4683,12,1989,R,6.4,,101451,63408614.0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4684,24,1989,PG,6.4,63.0,148723,130724172.0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4685,21,1986,PG-13,6.4,74.0,35949,41382841.0,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4686,13,1986,PG,6.4,,54868,37499651.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4687,13,1985,PG,6.4,,47619,60088980.0,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4688,58,1984,PG,6.4,70.0,25269,6254148.0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4689,23,1983,R,6.4,61.0,25246,10100000.0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4690,14,2001,PG-13,6.4,,81622,47121859.0,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4691,12,2020,R,6.3,66.0,115865,,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4692,11,2019,R,6.3,,53661,,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4693,14,2019,R,6.3,,47737,,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4694,8,2019,R,6.3,79.0,91371,80553967.0,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
